'Date',0,'DAC_VOLTAGE_GAIN_0','DAC_VOLTAGE_OFFSET_0','ADC_U_LOAD_GAIN_0','ADC_U_LOAD_OFFSET_0','ADC_U_REGULATOR_GAIN_0','ADC_U_REGULATOR_OFFSET_0','ADC_I_MON_GAIN_0','ADC_I_MON_OFFSET_0','DAC_CURRENT_GAIN_0','DAC_CURRENT_OFFSET_0',1,'DAC_VOLTAGE_GAIN_1','DAC_VOLTAGE_OFFSET_1','ADC_U_LOAD_GAIN_1','ADC_U_LOAD_OFFSET_1','ADC_U_REGULATOR_GAIN_1','ADC_U_REGULATOR_OFFSET_1','ADC_I_MON_GAIN_1','ADC_I_MON_OFFSET_1','DAC_CURRENT_GAIN_1','DAC_CURRENT_OFFSET_1',2,'DAC_VOLTAGE_GAIN_2','DAC_VOLTAGE_OFFSET_2','ADC_U_LOAD_GAIN_2','ADC_U_LOAD_OFFSET_2','ADC_U_REGULATOR_GAIN_2','ADC_U_REGULATOR_OFFSET_2','ADC_I_MON_GAIN_2','ADC_I_MON_OFFSET_2','DAC_CURRENT_GAIN_2','DAC_CURRENT_OFFSET_2',3,'DAC_VOLTAGE_GAIN_3','DAC_VOLTAGE_OFFSET_3','ADC_U_LOAD_GAIN_3','ADC_U_LOAD_OFFSET_3','ADC_U_REGULATOR_GAIN_3','ADC_U_REGULATOR_OFFSET_3','ADC_I_MON_GAIN_3','ADC_I_MON_OFFSET_3','DAC_CURRENT_GAIN_3','DAC_CURRENT_OFFSET_3',4,'DAC_VOLTAGE_GAIN_4','DAC_VOLTAGE_OFFSET_4','ADC_U_LOAD_GAIN_4','ADC_U_LOAD_OFFSET_4','ADC_U_REGULATOR_GAIN_4','ADC_U_REGULATOR_OFFSET_4','ADC_I_MON_GAIN_4','ADC_I_MON_OFFSET_4','DAC_CURRENT_GAIN_4','DAC_CURRENT_OFFSET_4',5,'DAC_VOLTAGE_GAIN_5','DAC_VOLTAGE_OFFSET_5','ADC_U_LOAD_GAIN_5','ADC_U_LOAD_OFFSET_5','ADC_U_REGULATOR_GAIN_5','ADC_U_REGULATOR_OFFSET_5','ADC_I_MON_GAIN_5','ADC_I_MON_OFFSET_5','DAC_CURRENT_GAIN_5','DAC_CURRENT_OFFSET_5',6,'DAC_VOLTAGE_GAIN_6','DAC_VOLTAGE_OFFSET_6','ADC_U_LOAD_GAIN_6','ADC_U_LOAD_OFFSET_6','ADC_U_REGULATOR_GAIN_6','ADC_U_REGULATOR_OFFSET_6','ADC_I_MON_GAIN_6','ADC_I_MON_OFFSET_6','DAC_CURRENT_GAIN_6','DAC_CURRENT_OFFSET_6',7,'DAC_VOLTAGE_GAIN_7','DAC_VOLTAGE_OFFSET_7','ADC_U_LOAD_GAIN_7','ADC_U_LOAD_OFFSET_7','ADC_U_REGULATOR_GAIN_7','ADC_U_REGULATOR_OFFSET_7','ADC_I_MON_GAIN_7','ADC_I_MON_OFFSET_7','DAC_CURRENT_GAIN_7','DAC_CURRENT_OFFSET_7',8,'DAC_VOLTAGE_GAIN_8','DAC_VOLTAGE_OFFSET_8','ADC_U_LOAD_GAIN_8','ADC_U_LOAD_OFFSET_8','ADC_U_REGULATOR_GAIN_8','ADC_U_REGULATOR_OFFSET_8','ADC_I_MON_GAIN_8','ADC_I_MON_OFFSET_8','DAC_CURRENT_GAIN_8','DAC_CURRENT_OFFSET_8',9,'DAC_VOLTAGE_GAIN_9','DAC_VOLTAGE_OFFSET_9','ADC_U_LOAD_GAIN_9','ADC_U_LOAD_OFFSET_9','ADC_U_REGULATOR_GAIN_9','ADC_U_REGULATOR_OFFSET_9','ADC_I_MON_GAIN_9','ADC_I_MON_OFFSET_9','DAC_CURRENT_GAIN_9','DAC_CURRENT_OFFSET_9',10,'DAC_VOLTAGE_GAIN_10','DAC_VOLTAGE_OFFSET_10','ADC_U_LOAD_GAIN_10','ADC_U_LOAD_OFFSET_10','ADC_U_REGULATOR_GAIN_10','ADC_U_REGULATOR_OFFSET_10','ADC_I_MON_GAIN_10','ADC_I_MON_OFFSET_10','DAC_CURRENT_GAIN_10','DAC_CURRENT_OFFSET_10',11,'DAC_VOLTAGE_GAIN_11','DAC_VOLTAGE_OFFSET_11','ADC_U_LOAD_GAIN_11','ADC_U_LOAD_OFFSET_11','ADC_U_REGULATOR_GAIN_11','ADC_U_REGULATOR_OFFSET_11','ADC_I_MON_GAIN_11','ADC_I_MON_OFFSET_11','DAC_CURRENT_GAIN_11','DAC_CURRENT_OFFSET_11',12,'DAC_VOLTAGE_GAIN_12','DAC_VOLTAGE_OFFSET_12','ADC_U_LOAD_GAIN_12','ADC_U_LOAD_OFFSET_12','ADC_U_REGULATOR_GAIN_12','ADC_U_REGULATOR_OFFSET_12','ADC_I_MON_GAIN_12','ADC_I_MON_OFFSET_12','DAC_CURRENT_GAIN_12','DAC_CURRENT_OFFSET_12',13,'DAC_VOLTAGE_GAIN_13','DAC_VOLTAGE_OFFSET_13','ADC_U_LOAD_GAIN_13','ADC_U_LOAD_OFFSET_13','ADC_U_REGULATOR_GAIN_13','ADC_U_REGULATOR_OFFSET_13','ADC_I_MON_GAIN_13','ADC_I_MON_OFFSET_13','DAC_CURRENT_GAIN_13','DAC_CURRENT_OFFSET_13',14,'DAC_VOLTAGE_GAIN_14','DAC_VOLTAGE_OFFSET_14','ADC_U_LOAD_GAIN_14','ADC_U_LOAD_OFFSET_14','ADC_U_REGULATOR_GAIN_14','ADC_U_REGULATOR_OFFSET_14','ADC_I_MON_GAIN_14','ADC_I_MON_OFFSET_14','DAC_CURRENT_GAIN_14','DAC_CURRENT_OFFSET_14',15,'DAC_VOLTAGE_GAIN_15','DAC_VOLTAGE_OFFSET_15','ADC_U_LOAD_GAIN_15','ADC_U_LOAD_OFFSET_15','ADC_U_REGULATOR_GAIN_15','ADC_U_REGULATOR_OFFSET_15','ADC_I_MON_GAIN_15','ADC_I_MON_OFFSET_15','DAC_CURRENT_GAIN_15','DAC_CURRENT_OFFSET_15',16,'DAC_VOLTAGE_GAIN_16','DAC_VOLTAGE_OFFSET_16','ADC_U_LOAD_GAIN_16','ADC_U_LOAD_OFFSET_16','ADC_U_REGULATOR_GAIN_16','ADC_U_REGULATOR_OFFSET_16','ADC_I_MON_GAIN_16','ADC_I_MON_OFFSET_16','DAC_CURRENT_GAIN_16','DAC_CURRENT_OFFSET_16',17,'DAC_VOLTAGE_GAIN_17','DAC_VOLTAGE_OFFSET_17','ADC_U_LOAD_GAIN_17','ADC_U_LOAD_OFFSET_17','ADC_U_REGULATOR_GAIN_17','ADC_U_REGULATOR_OFFSET_17','ADC_I_MON_GAIN_17','ADC_I_MON_OFFSET_17','DAC_CURRENT_GAIN_17','DAC_CURRENT_OFFSET_17',18,'DAC_VOLTAGE_GAIN_18','DAC_VOLTAGE_OFFSET_18','ADC_U_LOAD_GAIN_18','ADC_U_LOAD_OFFSET_18','ADC_U_REGULATOR_GAIN_18','ADC_U_REGULATOR_OFFSET_18','ADC_I_MON_GAIN_18','ADC_I_MON_OFFSET_18','DAC_CURRENT_GAIN_18','DAC_CURRENT_OFFSET_18',19,'DAC_VOLTAGE_GAIN_19','DAC_VOLTAGE_OFFSET_19','ADC_U_LOAD_GAIN_19','ADC_U_LOAD_OFFSET_19','ADC_U_REGULATOR_GAIN_19','ADC_U_REGULATOR_OFFSET_19','ADC_I_MON_GAIN_19','ADC_I_MON_OFFSET_19','DAC_CURRENT_GAIN_19','DAC_CURRENT_OFFSET_19',20,'DAC_VOLTAGE_GAIN_20','DAC_VOLTAGE_OFFSET_20','ADC_U_LOAD_GAIN_20','ADC_U_LOAD_OFFSET_20','ADC_U_REGULATOR_GAIN_20','ADC_U_REGULATOR_OFFSET_20','ADC_I_MON_GAIN_20','ADC_I_MON_OFFSET_20','DAC_CURRENT_GAIN_20','DAC_CURRENT_OFFSET_20',21,'DAC_VOLTAGE_GAIN_21','DAC_VOLTAGE_OFFSET_21','ADC_U_LOAD_GAIN_21','ADC_U_LOAD_OFFSET_21','ADC_U_REGULATOR_GAIN_21','ADC_U_REGULATOR_OFFSET_21','ADC_I_MON_GAIN_21','ADC_I_MON_OFFSET_21','DAC_CURRENT_GAIN_21','DAC_CURRENT_OFFSET_21',22,'DAC_VOLTAGE_GAIN_22','DAC_VOLTAGE_OFFSET_22','ADC_U_LOAD_GAIN_22','ADC_U_LOAD_OFFSET_22','ADC_U_REGULATOR_GAIN_22','ADC_U_REGULATOR_OFFSET_22','ADC_I_MON_GAIN_22','ADC_I_MON_OFFSET_22','DAC_CURRENT_GAIN_22','DAC_CURRENT_OFFSET_22',23,'DAC_VOLTAGE_GAIN_23','DAC_VOLTAGE_OFFSET_23','ADC_U_LOAD_GAIN_23','ADC_U_LOAD_OFFSET_23','ADC_U_REGULATOR_GAIN_23','ADC_U_REGULATOR_OFFSET_23','ADC_I_MON_GAIN_23','ADC_I_MON_OFFSET_23','DAC_CURRENT_GAIN_23','DAC_CURRENT_OFFSET_23'
2022-05-19,0,10015.0,160.0,4643.0,-756.0,10000.0,-776.0,-9924.0,-227.0,-10058.0,-1762.0,1,10015.0,229.0,4643.0,-716.0,9997.0,-763.0,-148906.0,4444.0,-667.0,90.0,2,10016.0,115.0,4645.0,-694.0,9997.0,-697.0,-10039.0,3.0,-10055.0,-304.0,3,10016.0,250.0,4643.0,-706.0,9996.0,-773.0,-9908.0,-320.0,-10121.0,-1355.0,4,10015.0,116.0,4640.0,-801.0,9987.0,-864.0,-10019.0,-618.0,-10050.0,997.0,5,20020.0,232.0,4640.0,-823.0,4571.0,-857.0,-150673.0,10256.0,-668.0,72.0,6,9864.0,1095.0,4640.0,-821.0,9988.0,-930.0,-10011.0,-863.0,-10034.0,-354.0,7,10014.0,164.0,4642.0,-957.0,9983.0,-821.0,-9899.0,-699.0,10003.0,-412.0,8,-41583.0,641288.0,2753.0,-563.0,1887.0,-587.0,-296061.0,206.0,654.0,51.0,9,-41596.0,641515.0,2754.0,-529.0,1887.0,-556.0,-296275.0,-96.0,663.0,-76.0,10,-41585.0,641406.0,2754.0,-534.0,1887.0,-537.0,-296457.0,522.0,655.0,-5.0,11,-41592.0,641532.0,2754.0,-579.0,1887.0,-499.0,-297011.0,117.0,654.0,3.0,12,21965.0,262.0,2608.0,-571.0,2593.0,-513.0,-296313.0,-649.0,-672.0,-1.0,13,-232876.0,-4759.0,432.0,1173.0,434.0,177.0,-11987229.0,4600.0,10.0,11.0,14,-21470.0,-185.0,2607.0,-458.0,2592.0,-421.0,-297703.0,2041.0,666.0,-76.0,15,43844.0,626.0,1819.0,-565.0,1808.0,-579.0,-296111.0,396.0,-667.0,-51.0,16,-41571.0,640977.0,2757.0,-603.0,3047.0,-659.0,-295331.0,-1529.0,661.0,-21.0,17,-41560.0,640661.0,2757.0,-555.0,3048.0,-645.0,-295061.0,-542.0,661.0,-41.0,18,-41562.0,640923.0,2756.0,-633.0,3048.0,-636.0,-295901.0,-190.0,658.0,38.0,19,-41584.0,641160.0,2756.0,-638.0,3048.0,-648.0,-295126.0,-546.0,664.0,30.0,20,55700.0,821.0,1480.0,-659.0,1480.0,-773.0,-294119.0,1110.0,-668.0,-64.0,21,-43033.0,-551.0,2556.0,-574.0,2555.0,-684.0,-295096.0,-583.0,655.0,-1.0,22,-43044.0,-529.0,2556.0,-577.0,2555.0,-661.0,-294169.0,-2438.0,661.0,5.0,23,55717.0,787.0,1481.0,-771.0,1480.0,-806.0,-295514.0,628.0,-667.0,-18.0
2022-07-02,0,10015.0,151.0,4644.0,-761.0,9996.0,-744.0,-9903.0,-123.0,-10060.0,-1749.0,1,10015.0,223.0,4643.0,-731.0,9996.0,-747.0,-149359.0,4889.0,-667.0,90.0,2,10015.0,109.0,4644.0,-666.0,9997.0,-712.0,-10012.0,108.0,-10056.0,-296.0,3,10016.0,242.0,4646.0,-741.0,9995.0,-740.0,-9929.0,-556.0,-10123.0,-1340.0,4,10015.0,110.0,4636.0,-767.0,9986.0,-846.0,-10021.0,-692.0,-10050.0,990.0,5,20018.0,226.0,4640.0,-834.0,4571.0,-846.0,-150910.0,9339.0,-668.0,73.0,6,9862.0,1090.0,4638.0,-815.0,9986.0,-902.0,-10001.0,-518.0,-10034.0,-343.0,7,10014.0,155.0,4656.0,-1089.0,9988.0,-861.0,-9904.0,-665.0,10004.0,-403.0,8,-41584.0,641256.0,2752.0,-544.0,1886.0,-594.0,-295871.0,250.0,654.0,50.0,9,-41598.0,641491.0,2754.0,-496.0,1887.0,-562.0,-296311.0,-159.0,664.0,-76.0,10,-41587.0,641377.0,2754.0,-495.0,1887.0,-536.0,-296486.0,597.0,655.0,-6.0,11,-41593.0,641502.0,2754.0,-574.0,1887.0,-507.0,-296865.0,201.0,655.0,2.0,12,21964.0,238.0,2608.0,-566.0,2593.0,-533.0,-296918.0,-470.0,-672.0,-1.0,13,-232900.0,-4976.0,432.0,1171.0,434.0,129.0,-11996381.0,4585.0,10.0,11.0,14,-21472.0,-215.0,2606.0,-458.0,2591.0,-437.0,-296858.0,1787.0,666.0,-76.0,15,43845.0,570.0,1819.0,-573.0,1809.0,-626.0,-295784.0,164.0,-667.0,-51.0,16,-41573.0,640949.0,2757.0,-557.0,3047.0,-638.0,-294394.0,-1597.0,661.0,-21.0,17,-41562.0,640631.0,2757.0,-566.0,3047.0,-598.0,-295802.0,-1121.0,662.0,-40.0,18,-41564.0,640891.0,2756.0,-617.0,3047.0,-610.0,-295285.0,-583.0,659.0,39.0,19,-41586.0,641129.0,2756.0,-616.0,3047.0,-648.0,-294575.0,-487.0,664.0,30.0,20,55697.0,819.0,1481.0,-682.0,1480.0,-765.0,-295273.0,876.0,-668.0,-64.0,21,-43037.0,-571.0,2555.0,-565.0,2555.0,-672.0,-295072.0,-397.0,655.0,-1.0,22,-43050.0,-527.0,2555.0,-546.0,2555.0,-650.0,-294339.0,-2225.0,661.0,5.0,23,55713.0,787.0,1481.0,-751.0,1480.0,-752.0,-295670.0,637.0,-667.0,-18.0
2022-07-02,0,10015.0,147.0,4643.0,-740.0,9997.0,-735.0,-9897.0,32.0,-10059.0,-1750.0,1,10015.0,222.0,4643.0,-716.0,9996.0,-735.0,-150760.0,3736.0,-667.0,90.0,2,10016.0,107.0,4642.0,-646.0,9993.0,-672.0,-9960.0,228.0,-10055.0,-296.0,3,10016.0,242.0,4643.0,-715.0,9994.0,-751.0,-9930.0,-521.0,-10123.0,-1342.0,4,10016.0,109.0,4639.0,-800.0,9984.0,-840.0,-10019.0,-666.0,-10049.0,996.0,5,20018.0,225.0,4640.0,-821.0,4571.0,-844.0,-150337.0,9785.0,-668.0,72.0,6,9863.0,1091.0,4640.0,-846.0,9986.0,-885.0,-10056.0,-1255.0,-10035.0,-342.0,7,10014.0,155.0,4651.0,-1043.0,9983.0,-818.0,-9900.0,-700.0,10005.0,-405.0,8,-41585.0,641274.0,2753.0,-542.0,1886.0,-577.0,-296018.0,383.0,654.0,51.0,9,-41598.0,641497.0,2754.0,-504.0,1887.0,-561.0,-296341.0,-245.0,664.0,-76.0,10,-41587.0,641385.0,2754.0,-492.0,1887.0,-525.0,-296578.0,586.0,655.0,-6.0,11,-41594.0,641506.0,2754.0,-558.0,1886.0,-506.0,-296809.0,147.0,655.0,2.0,12,21964.0,234.0,2607.0,-535.0,2593.0,-505.0,-296741.0,-197.0,-672.0,-1.0,13,-232902.0,-4975.0,432.0,1196.0,434.0,130.0,-11982868.0,4547.0,10.0,11.0,14,-21472.0,-214.0,2606.0,-454.0,2591.0,-401.0,-297408.0,2116.0,666.0,-75.0,15,43845.0,570.0,1819.0,-619.0,1808.0,-547.0,-295865.0,102.0,-667.0,-51.0,16,-41573.0,640953.0,2757.0,-557.0,3047.0,-620.0,-295312.0,-2068.0,661.0,-21.0,17,-41562.0,640639.0,2757.0,-549.0,3047.0,-607.0,-294877.0,-545.0,662.0,-40.0,18,-41564.0,640898.0,2757.0,-589.0,3047.0,-615.0,-295515.0,-579.0,659.0,39.0,19,-41586.0,641136.0,2756.0,-631.0,3047.0,-651.0,-295379.0,-688.0,664.0,30.0,20,55697.0,824.0,1481.0,-671.0,1480.0,-708.0,-295053.0,1590.0,-668.0,-64.0,21,-43035.0,-607.0,2555.0,-568.0,2555.0,-683.0,-295064.0,-539.0,655.0,-1.0,22,-43046.0,-581.0,2556.0,-544.0,2554.0,-680.0,-294644.0,-2561.0,661.0,5.0,23,55714.0,788.0,1481.0,-770.0,1480.0,-811.0,-295364.0,414.0,-667.0,-18.0
2022-07-03,0,10017.0,118.0,4643.0,-735.0,9995.0,-709.0,-9939.0,-431.0,-10061.0,-1739.0,1,10017.0,190.0,4642.0,-719.0,9995.0,-723.0,-151022.0,3568.0,-667.0,90.0,2,10017.0,77.0,4642.0,-627.0,9995.0,-651.0,-10034.0,-79.0,-10057.0,-289.0,3,10017.0,214.0,4641.0,-690.0,9998.0,-741.0,-9896.0,-211.0,-10124.0,-1335.0,4,10017.0,80.0,4639.0,-788.0,9985.0,-838.0,-10019.0,-665.0,-10050.0,1005.0,5,20011.0,195.0,4642.0,-829.0,4572.0,-811.0,-149686.0,10337.0,-668.0,72.0,6,9862.0,1073.0,4642.0,-842.0,9984.0,-864.0,-9943.0,-198.0,-10037.0,-337.0,7,10015.0,128.0,4639.0,-1008.0,9985.0,-807.0,-9896.0,-681.0,10006.0,-399.0,8,-41596.0,641224.0,2752.0,-465.0,1886.0,-543.0,-295978.0,285.0,654.0,50.0,9,-41610.0,641458.0,2753.0,-459.0,1886.0,-498.0,-296239.0,-251.0,664.0,-76.0,10,-41599.0,641345.0,2754.0,-432.0,1886.0,-490.0,-296439.0,523.0,656.0,-6.0,11,-41605.0,641469.0,2753.0,-506.0,1886.0,-444.0,-296854.0,128.0,655.0,2.0,12,21963.0,124.0,2608.0,-514.0,2593.0,-478.0,-296076.0,-484.0,-672.0,-2.0,13,-233017.0,-5965.0,431.0,1229.0,434.0,196.0,-11988811.0,4651.0,10.0,11.0,14,-21482.0,-334.0,2604.0,-448.0,2590.0,-408.0,-296908.0,1921.0,666.0,-76.0,15,43851.0,344.0,1819.0,-528.0,1808.0,-551.0,-296034.0,545.0,-667.0,-52.0,16,-41585.0,640915.0,2756.0,-513.0,3046.0,-551.0,-295586.0,-2035.0,661.0,-22.0,17,-41573.0,640598.0,2756.0,-483.0,3047.0,-545.0,-295254.0,-544.0,662.0,-42.0,18,-41576.0,640862.0,2756.0,-531.0,3047.0,-572.0,-295456.0,-620.0,659.0,38.0,19,-41597.0,641098.0,2755.0,-561.0,3047.0,-570.0,-294824.0,-435.0,665.0,29.0,20,55689.0,819.0,1481.0,-659.0,1480.0,-754.0,-294619.0,451.0,-668.0,-65.0,21,-43047.0,-810.0,2555.0,-506.0,2554.0,-658.0,-295351.0,-381.0,655.0,-1.0,22,-43059.0,-785.0,2555.0,-514.0,2554.0,-581.0,-294709.0,-2072.0,661.0,5.0,23,55705.0,791.0,1481.0,-725.0,1481.0,-768.0,-295305.0,320.0,-667.0,-18.0
2022-07-03,0,10017.0,119.0,4644.0,-759.0,9997.0,-707.0,-9947.0,-319.0,-10061.0,-1739.0,1,10016.0,192.0,4644.0,-722.0,9996.0,-731.0,-150754.0,3743.0,-667.0,90.0,2,10017.0,78.0,4642.0,-623.0,9995.0,-655.0,-9990.0,392.0,-10058.0,-287.0,3,10017.0,215.0,4643.0,-709.0,9994.0,-728.0,-9900.0,-247.0,-10125.0,-1334.0,4,10017.0,80.0,4638.0,-787.0,9984.0,-811.0,-10014.0,-634.0,-10050.0,1005.0,5,20011.0,196.0,4642.0,-839.0,4573.0,-814.0,-149152.0,10532.0,-668.0,72.0,6,9862.0,1074.0,4640.0,-801.0,9989.0,-873.0,-10009.0,-877.0,-10037.0,-336.0,7,10015.0,128.0,4640.0,-1041.0,9982.0,-782.0,-9897.0,-698.0,10006.0,-396.0,8,-41596.0,641232.0,2752.0,-480.0,1886.0,-528.0,-296006.0,367.0,654.0,50.0,9,-41610.0,641464.0,2753.0,-449.0,1886.0,-495.0,-296156.0,-165.0,664.0,-77.0,10,-41599.0,641350.0,2753.0,-457.0,1886.0,-504.0,-296658.0,574.0,656.0,-6.0,11,-41605.0,641472.0,2753.0,-515.0,1886.0,-453.0,-296493.0,204.0,655.0,2.0,12,21963.0,125.0,2607.0,-500.0,2593.0,-474.0,-297095.0,-660.0,-672.0,-2.0,13,-233015.0,-5945.0,432.0,1223.0,434.0,194.0,-11977576.0,4590.0,10.0,11.0,14,-21482.0,-327.0,2605.0,-435.0,2590.0,-389.0,-296881.0,1891.0,666.0,-76.0,15,43851.0,350.0,1819.0,-538.0,1808.0,-522.0,-296128.0,25.0,-667.0,-52.0,16,-41585.0,640920.0,2756.0,-503.0,3046.0,-554.0,-295260.0,-1857.0,661.0,-22.0,17,-41573.0,640601.0,2756.0,-474.0,3047.0,-530.0,-294460.0,-575.0,662.0,-42.0,18,-41576.0,640866.0,2756.0,-532.0,3046.0,-569.0,-294936.0,-607.0,659.0,38.0,19,-41598.0,641105.0,2755.0,-582.0,3047.0,-564.0,-295367.0,-406.0,664.0,29.0,20,55689.0,819.0,1481.0,-670.0,1480.0,-713.0,-294630.0,474.0,-668.0,-65.0,21,-43047.0,-805.0,2555.0,-495.0,2554.0,-586.0,-294428.0,-962.0,655.0,-1.0,22,-43058.0,-781.0,2555.0,-508.0,2554.0,-639.0,-295792.0,-2516.0,661.0,5.0,23,55706.0,793.0,1481.0,-769.0,1481.0,-802.0,-295136.0,214.0,-667.0,-18.0
2022-07-04,0,10016.0,128.0,4642.0,-731.0,9997.0,-738.0,-9913.0,-284.0,-10062.0,-1734.0,1,10016.0,202.0,4643.0,-731.0,9998.0,-744.0,-149956.0,3972.0,-667.0,90.0,2,10017.0,86.0,4643.0,-644.0,9995.0,-676.0,-9964.0,386.0,-10058.0,-289.0,3,10017.0,222.0,4642.0,-703.0,9995.0,-746.0,-9908.0,-383.0,-10125.0,-1334.0,4,10016.0,89.0,4636.0,-775.0,9984.0,-837.0,-10020.0,-694.0,-10051.0,1001.0,5,20013.0,205.0,4642.0,-846.0,4574.0,-888.0,-151052.0,9632.0,-668.0,72.0,6,9860.0,1074.0,4643.0,-853.0,9986.0,-875.0,-9967.0,-951.0,-10038.0,-339.0,7,10015.0,135.0,4640.0,-994.0,9984.0,-801.0,-9895.0,-711.0,10007.0,-399.0,8,-41595.0,641249.0,2752.0,-471.0,1886.0,-540.0,-296036.0,285.0,654.0,50.0,9,-41608.0,641479.0,2753.0,-444.0,1886.0,-530.0,-296098.0,-134.0,664.0,-76.0,10,-41597.0,641364.0,2754.0,-453.0,1886.0,-481.0,-296283.0,547.0,656.0,-6.0,11,-41603.0,641482.0,2753.0,-514.0,1887.0,-443.0,-296816.0,334.0,655.0,2.0,12,21963.0,145.0,2608.0,-527.0,2593.0,-457.0,-295663.0,-626.0,-672.0,-1.0,13,-232997.0,-5704.0,432.0,1208.0,434.0,220.0,-11989110.0,4508.0,10.0,11.0,14,-21480.0,-306.0,2605.0,-462.0,2590.0,-417.0,-297019.0,1832.0,666.0,-75.0,15,43850.0,393.0,1819.0,-582.0,1808.0,-559.0,-296467.0,136.0,-667.0,-52.0,16,-41583.0,640930.0,2757.0,-496.0,3047.0,-578.0,-295076.0,-1542.0,661.0,-22.0,17,-41572.0,640618.0,2756.0,-535.0,3047.0,-535.0,-295192.0,-427.0,662.0,-42.0,18,-41574.0,640879.0,2756.0,-543.0,3047.0,-577.0,-294913.0,-253.0,659.0,38.0,19,-41596.0,641117.0,2756.0,-583.0,3047.0,-596.0,-294255.0,-413.0,664.0,29.0,20,55691.0,818.0,1481.0,-669.0,1480.0,-741.0,-294665.0,753.0,-668.0,-64.0,21,-43044.0,-775.0,2555.0,-485.0,2555.0,-613.0,-295419.0,-230.0,655.0,-1.0,22,-43055.0,-746.0,2555.0,-509.0,2554.0,-636.0,-294898.0,-2418.0,661.0,5.0,23,55708.0,791.0,1481.0,-771.0,1480.0,-777.0,-296047.0,-342.0,-668.0,-17.0
2022-07-04,0,10017.0,126.0,4643.0,-748.0,9996.0,-717.0,-9894.0,93.0,-10062.0,-1736.0,1,10016.0,198.0,4642.0,-722.0,9996.0,-725.0,-149721.0,4175.0,-667.0,90.0,2,10017.0,84.0,4644.0,-678.0,9997.0,-702.0,-9995.0,64.0,-10058.0,-287.0,3,10017.0,219.0,4641.0,-699.0,9995.0,-738.0,-9893.0,-225.0,-10126.0,-1333.0,4,10017.0,88.0,4636.0,-756.0,9982.0,-799.0,-10015.0,-668.0,-10051.0,999.0,5,20013.0,204.0,4642.0,-854.0,4572.0,-813.0,-150768.0,9777.0,-668.0,71.0,6,9860.0,1070.0,4641.0,-816.0,9979.0,-841.0,-10008.0,-823.0,-10039.0,-338.0,7,10015.0,136.0,4644.0,-987.0,9983.0,-775.0,-9896.0,-687.0,10007.0,-398.0,8,-41595.0,641255.0,2752.0,-482.0,1886.0,-534.0,-295859.0,339.0,654.0,50.0,9,-41608.0,641486.0,2753.0,-463.0,1886.0,-514.0,-296103.0,-26.0,664.0,-76.0,10,-41597.0,641368.0,2754.0,-458.0,1887.0,-494.0,-296692.0,707.0,656.0,-6.0,11,-41603.0,641494.0,2753.0,-533.0,1886.0,-452.0,-296639.0,299.0,655.0,2.0,12,21964.0,149.0,2607.0,-481.0,2593.0,-498.0,-296454.0,-624.0,-672.0,-2.0,13,-232997.0,-5679.0,432.0,1219.0,434.0,169.0,-11976811.0,4398.0,10.0,11.0,14,-21480.0,-299.0,2604.0,-489.0,2590.0,-408.0,-296583.0,1956.0,666.0,-75.0,15,43851.0,413.0,1819.0,-546.0,1808.0,-565.0,-296297.0,8.0,-668.0,-52.0,16,-41583.0,640947.0,2756.0,-518.0,3047.0,-572.0,-295360.0,-1977.0,661.0,-22.0,17,-41571.0,640629.0,2756.0,-522.0,3047.0,-578.0,-295166.0,-860.0,662.0,-42.0,18,-41574.0,640884.0,2756.0,-526.0,3047.0,-580.0,-295517.0,-343.0,659.0,38.0,19,-41596.0,641127.0,2755.0,-565.0,3047.0,-594.0,-295117.0,-563.0,665.0,29.0,20,55691.0,815.0,1481.0,-658.0,1480.0,-762.0,-294900.0,494.0,-668.0,-64.0,21,-43047.0,-714.0,2555.0,-498.0,2554.0,-637.0,-296218.0,-373.0,655.0,-1.0,22,-43061.0,-670.0,2555.0,-485.0,2554.0,-642.0,-294947.0,-2009.0,661.0,4.0,23,55708.0,789.0,1481.0,-719.0,1480.0,-786.0,-294417.0,871.0,-668.0,-17.0
