0,'DAC_VOLTAGE_GAIN_0','DAC_VOLTAGE_OFFSET_0','ADC_U_LOAD_GAIN_0','ADC_U_LOAD_OFFSET_0','ADC_U_REGULATOR_GAIN_0','ADC_U_REGULATOR_OFFSET_0','ADC_I_MON_GAIN_0','ADC_I_MON_OFFSET_0','DAC_CURRENT_GAIN_0','DAC_CURRENT_OFFSET_0',1,'DAC_VOLTAGE_GAIN_1','DAC_VOLTAGE_OFFSET_1','ADC_U_LOAD_GAIN_1','ADC_U_LOAD_OFFSET_1','ADC_U_REGULATOR_GAIN_1','ADC_U_REGULATOR_OFFSET_1','ADC_I_MON_GAIN_1','ADC_I_MON_OFFSET_1','DAC_CURRENT_GAIN_1','DAC_CURRENT_OFFSET_1',2,'DAC_VOLTAGE_GAIN_2','DAC_VOLTAGE_OFFSET_2','ADC_U_LOAD_GAIN_2','ADC_U_LOAD_OFFSET_2','ADC_U_REGULATOR_GAIN_2','ADC_U_REGULATOR_OFFSET_2','ADC_I_MON_GAIN_2','ADC_I_MON_OFFSET_2','DAC_CURRENT_GAIN_2','DAC_CURRENT_OFFSET_2',3,'DAC_VOLTAGE_GAIN_3','DAC_VOLTAGE_OFFSET_3','ADC_U_LOAD_GAIN_3','ADC_U_LOAD_OFFSET_3','ADC_U_REGULATOR_GAIN_3','ADC_U_REGULATOR_OFFSET_3','ADC_I_MON_GAIN_3','ADC_I_MON_OFFSET_3','DAC_CURRENT_GAIN_3','DAC_CURRENT_OFFSET_3',4,'DAC_VOLTAGE_GAIN_4','DAC_VOLTAGE_OFFSET_4','ADC_U_LOAD_GAIN_4','ADC_U_LOAD_OFFSET_4','ADC_U_REGULATOR_GAIN_4','ADC_U_REGULATOR_OFFSET_4','ADC_I_MON_GAIN_4','ADC_I_MON_OFFSET_4','DAC_CURRENT_GAIN_4','DAC_CURRENT_OFFSET_4',5,'DAC_VOLTAGE_GAIN_5','DAC_VOLTAGE_OFFSET_5','ADC_U_LOAD_GAIN_5','ADC_U_LOAD_OFFSET_5','ADC_U_REGULATOR_GAIN_5','ADC_U_REGULATOR_OFFSET_5','ADC_I_MON_GAIN_5','ADC_I_MON_OFFSET_5','DAC_CURRENT_GAIN_5','DAC_CURRENT_OFFSET_5',6,'DAC_VOLTAGE_GAIN_6','DAC_VOLTAGE_OFFSET_6','ADC_U_LOAD_GAIN_6','ADC_U_LOAD_OFFSET_6','ADC_U_REGULATOR_GAIN_6','ADC_U_REGULATOR_OFFSET_6','ADC_I_MON_GAIN_6','ADC_I_MON_OFFSET_6','DAC_CURRENT_GAIN_6','DAC_CURRENT_OFFSET_6',7,'DAC_VOLTAGE_GAIN_7','DAC_VOLTAGE_OFFSET_7','ADC_U_LOAD_GAIN_7','ADC_U_LOAD_OFFSET_7','ADC_U_REGULATOR_GAIN_7','ADC_U_REGULATOR_OFFSET_7','ADC_I_MON_GAIN_7','ADC_I_MON_OFFSET_7','DAC_CURRENT_GAIN_7','DAC_CURRENT_OFFSET_7',8,'DAC_VOLTAGE_GAIN_8','DAC_VOLTAGE_OFFSET_8','ADC_U_LOAD_GAIN_8','ADC_U_LOAD_OFFSET_8','ADC_U_REGULATOR_GAIN_8','ADC_U_REGULATOR_OFFSET_8','ADC_I_MON_GAIN_8','ADC_I_MON_OFFSET_8','DAC_CURRENT_GAIN_8','DAC_CURRENT_OFFSET_8',9,'DAC_VOLTAGE_GAIN_9','DAC_VOLTAGE_OFFSET_9','ADC_U_LOAD_GAIN_9','ADC_U_LOAD_OFFSET_9','ADC_U_REGULATOR_GAIN_9','ADC_U_REGULATOR_OFFSET_9','ADC_I_MON_GAIN_9','ADC_I_MON_OFFSET_9','DAC_CURRENT_GAIN_9','DAC_CURRENT_OFFSET_9',10,'DAC_VOLTAGE_GAIN_10','DAC_VOLTAGE_OFFSET_10','ADC_U_LOAD_GAIN_10','ADC_U_LOAD_OFFSET_10','ADC_U_REGULATOR_GAIN_10','ADC_U_REGULATOR_OFFSET_10','ADC_I_MON_GAIN_10','ADC_I_MON_OFFSET_10','DAC_CURRENT_GAIN_10','DAC_CURRENT_OFFSET_10',11,'DAC_VOLTAGE_GAIN_11','DAC_VOLTAGE_OFFSET_11','ADC_U_LOAD_GAIN_11','ADC_U_LOAD_OFFSET_11','ADC_U_REGULATOR_GAIN_11','ADC_U_REGULATOR_OFFSET_11','ADC_I_MON_GAIN_11','ADC_I_MON_OFFSET_11','DAC_CURRENT_GAIN_11','DAC_CURRENT_OFFSET_11',12,'DAC_VOLTAGE_GAIN_12','DAC_VOLTAGE_OFFSET_12','ADC_U_LOAD_GAIN_12','ADC_U_LOAD_OFFSET_12','ADC_U_REGULATOR_GAIN_12','ADC_U_REGULATOR_OFFSET_12','ADC_I_MON_GAIN_12','ADC_I_MON_OFFSET_12','DAC_CURRENT_GAIN_12','DAC_CURRENT_OFFSET_12',13,'DAC_VOLTAGE_GAIN_13','DAC_VOLTAGE_OFFSET_13','ADC_U_LOAD_GAIN_13','ADC_U_LOAD_OFFSET_13','ADC_U_REGULATOR_GAIN_13','ADC_U_REGULATOR_OFFSET_13','ADC_I_MON_GAIN_13','ADC_I_MON_OFFSET_13','DAC_CURRENT_GAIN_13','DAC_CURRENT_OFFSET_13',14,'DAC_VOLTAGE_GAIN_14','DAC_VOLTAGE_OFFSET_14','ADC_U_LOAD_GAIN_14','ADC_U_LOAD_OFFSET_14','ADC_U_REGULATOR_GAIN_14','ADC_U_REGULATOR_OFFSET_14','ADC_I_MON_GAIN_14','ADC_I_MON_OFFSET_14','DAC_CURRENT_GAIN_14','DAC_CURRENT_OFFSET_14',15,'DAC_VOLTAGE_GAIN_15','DAC_VOLTAGE_OFFSET_15','ADC_U_LOAD_GAIN_15','ADC_U_LOAD_OFFSET_15','ADC_U_REGULATOR_GAIN_15','ADC_U_REGULATOR_OFFSET_15','ADC_I_MON_GAIN_15','ADC_I_MON_OFFSET_15','DAC_CURRENT_GAIN_15','DAC_CURRENT_OFFSET_15',16,'DAC_VOLTAGE_GAIN_16','DAC_VOLTAGE_OFFSET_16','ADC_U_LOAD_GAIN_16','ADC_U_LOAD_OFFSET_16','ADC_U_REGULATOR_GAIN_16','ADC_U_REGULATOR_OFFSET_16','ADC_I_MON_GAIN_16','ADC_I_MON_OFFSET_16','DAC_CURRENT_GAIN_16','DAC_CURRENT_OFFSET_16',17,'DAC_VOLTAGE_GAIN_17','DAC_VOLTAGE_OFFSET_17','ADC_U_LOAD_GAIN_17','ADC_U_LOAD_OFFSET_17','ADC_U_REGULATOR_GAIN_17','ADC_U_REGULATOR_OFFSET_17','ADC_I_MON_GAIN_17','ADC_I_MON_OFFSET_17','DAC_CURRENT_GAIN_17','DAC_CURRENT_OFFSET_17',18,'DAC_VOLTAGE_GAIN_18','DAC_VOLTAGE_OFFSET_18','ADC_U_LOAD_GAIN_18','ADC_U_LOAD_OFFSET_18','ADC_U_REGULATOR_GAIN_18','ADC_U_REGULATOR_OFFSET_18','ADC_I_MON_GAIN_18','ADC_I_MON_OFFSET_18','DAC_CURRENT_GAIN_18','DAC_CURRENT_OFFSET_18',19,'DAC_VOLTAGE_GAIN_19','DAC_VOLTAGE_OFFSET_19','ADC_U_LOAD_GAIN_19','ADC_U_LOAD_OFFSET_19','ADC_U_REGULATOR_GAIN_19','ADC_U_REGULATOR_OFFSET_19','ADC_I_MON_GAIN_19','ADC_I_MON_OFFSET_19','DAC_CURRENT_GAIN_19','DAC_CURRENT_OFFSET_19',20,'DAC_VOLTAGE_GAIN_20','DAC_VOLTAGE_OFFSET_20','ADC_U_LOAD_GAIN_20','ADC_U_LOAD_OFFSET_20','ADC_U_REGULATOR_GAIN_20','ADC_U_REGULATOR_OFFSET_20','ADC_I_MON_GAIN_20','ADC_I_MON_OFFSET_20','DAC_CURRENT_GAIN_20','DAC_CURRENT_OFFSET_20',21,'DAC_VOLTAGE_GAIN_21','DAC_VOLTAGE_OFFSET_21','ADC_U_LOAD_GAIN_21','ADC_U_LOAD_OFFSET_21','ADC_U_REGULATOR_GAIN_21','ADC_U_REGULATOR_OFFSET_21','ADC_I_MON_GAIN_21','ADC_I_MON_OFFSET_21','DAC_CURRENT_GAIN_21','DAC_CURRENT_OFFSET_21',22,'DAC_VOLTAGE_GAIN_22','DAC_VOLTAGE_OFFSET_22','ADC_U_LOAD_GAIN_22','ADC_U_LOAD_OFFSET_22','ADC_U_REGULATOR_GAIN_22','ADC_U_REGULATOR_OFFSET_22','ADC_I_MON_GAIN_22','ADC_I_MON_OFFSET_22','DAC_CURRENT_GAIN_22','DAC_CURRENT_OFFSET_22',23,'DAC_VOLTAGE_GAIN_23','DAC_VOLTAGE_OFFSET_23','ADC_U_LOAD_GAIN_23','ADC_U_LOAD_OFFSET_23','ADC_U_REGULATOR_GAIN_23','ADC_U_REGULATOR_OFFSET_23','ADC_I_MON_GAIN_23','ADC_I_MON_OFFSET_23','DAC_CURRENT_GAIN_23','DAC_CURRENT_OFFSET_23'
0,1.0,7.0,1.0,18.0,2.0,21.0,64.0,364.0,1.0,12.0,1,1.0,7.0,2.0,19.0,2.0,19.0,805.0,513.0,0.0,1.0,2,1.0,7.0,1.0,17.0,2.0,18.0,60.0,469.0,1.0,7.0,3,0.0,2.0,2.0,19.0,2.0,17.0,9.0,74.0,3.0,28.0,4,1.0,8.0,2.0,21.0,2.0,21.0,4.0,30.0,2.0,21.0,5,1.0,15.0,1.0,20.0,1.0,18.0,731.0,404.0,0.0,4.0,6,110.0,1364.0,2.0,21.0,2.0,23.0,68.0,507.0,3.0,25.0,7,1.0,9.0,10.0,97.0,2.0,20.0,3.0,25.0,1.0,10.0,8,1.0,29.0,0.0,12.0,0.0,12.0,149.0,87.0,0.0,1.0,9,1.0,29.0,0.0,13.0,0.0,10.0,141.0,82.0,0.0,1.0,10,1.0,29.0,0.0,10.0,0.0,11.0,157.0,92.0,0.0,1.0,11,1.0,29.0,0.0,12.0,0.0,12.0,141.0,81.0,0.0,1.0,12,1.0,14.0,0.0,15.0,0.0,18.0,575.0,295.0,0.0,4.0,13,6.0,156.0,0.0,107.0,0.0,75.0,5796.0,15.0,0.0,0.0,14,0.0,14.0,0.0,19.0,0.0,18.0,531.0,294.0,0.0,3.0,15,1.0,30.0,0.0,18.0,0.0,18.0,563.0,326.0,0.0,3.0,16,1.0,30.0,0.0,13.0,0.0,14.0,422.0,248.0,0.0,1.0,17,1.0,29.0,0.0,15.0,0.0,15.0,469.0,269.0,0.0,2.0,18,1.0,29.0,0.0,16.0,0.0,14.0,448.0,267.0,0.0,1.0,19,1.0,29.0,0.0,15.0,0.0,14.0,578.0,329.0,0.0,1.0,20,2.0,40.0,0.0,19.0,0.0,20.0,751.0,412.0,1.0,6.0,21,2.0,47.0,0.0,21.0,0.0,25.0,645.0,374.0,0.0,1.0,22,3.0,63.0,0.0,24.0,0.0,23.0,768.0,444.0,0.0,1.0,23,2.0,40.0,0.0,18.0,0.0,23.0,833.0,464.0,1.0,5.0
0,1.0,7.0,2.0,19.0,2.0,19.0,49.0,272.0,1.0,12.0,1,1.0,7.0,1.0,17.0,2.0,22.0,1290.0,834.0,0.0,1.0,2,1.0,7.0,1.0,17.0,2.0,19.0,53.0,424.0,1.0,7.0,3,0.0,2.0,2.0,18.0,2.0,19.0,3.0,24.0,3.0,28.0,4,1.0,8.0,3.0,22.0,3.0,23.0,4.0,30.0,2.0,21.0,5,1.0,17.0,1.0,20.0,1.0,19.0,763.0,436.0,0.0,4.0,6,113.0,1408.0,2.0,23.0,2.0,21.0,37.0,300.0,3.0,25.0,7,1.0,9.0,10.0,113.0,2.0,17.0,3.0,20.0,1.0,10.0,8,1.0,31.0,0.0,11.0,0.0,10.0,85.0,50.0,0.0,1.0,9,1.0,30.0,0.0,12.0,0.0,11.0,81.0,48.0,0.0,1.0,10,1.0,31.0,0.0,10.0,0.0,12.0,89.0,52.0,0.0,1.0,11,1.0,30.0,0.0,12.0,0.0,12.0,80.0,47.0,0.0,1.0,12,1.0,16.0,0.0,16.0,0.0,19.0,429.0,222.0,0.0,4.0,13,7.0,168.0,0.0,107.0,0.0,79.0,4803.0,13.0,0.0,0.0,14,1.0,15.0,0.0,19.0,0.0,17.0,285.0,167.0,0.0,3.0,15,1.0,32.0,0.0,19.0,0.0,18.0,348.0,201.0,0.0,3.0,16,1.0,32.0,0.0,13.0,0.0,14.0,345.0,198.0,0.0,1.0,17,1.0,31.0,0.0,16.0,0.0,14.0,353.0,202.0,0.0,2.0,18,1.0,31.0,0.0,12.0,0.0,12.0,336.0,196.0,0.0,1.0,19,1.0,31.0,0.0,15.0,0.0,15.0,374.0,219.0,0.0,1.0,20,3.0,57.0,0.0,21.0,0.0,25.0,628.0,350.0,1.0,6.0,21,2.0,36.0,0.0,20.0,0.0,22.0,611.0,338.0,0.0,0.0,22,2.0,36.0,0.0,23.0,0.0,23.0,591.0,345.0,0.0,0.0,23,2.0,55.0,0.0,18.0,0.0,21.0,621.0,359.0,1.0,5.0
0,1.0,7.0,1.0,17.0,2.0,20.0,68.0,373.0,1.0,12.0,1,1.0,7.0,2.0,19.0,2.0,19.0,1114.0,738.0,0.0,1.0,2,1.0,7.0,1.0,17.0,2.0,22.0,48.0,359.0,1.0,7.0,3,0.0,2.0,2.0,16.0,2.0,21.0,3.0,22.0,3.0,28.0,4,1.0,8.0,2.0,20.0,3.0,22.0,4.0,32.0,2.0,21.0,5,1.0,17.0,1.0,19.0,0.0,15.0,888.0,506.0,0.0,4.0,6,112.0,1394.0,2.0,20.0,2.0,25.0,44.0,341.0,3.0,25.0,7,1.0,9.0,10.0,108.0,2.0,19.0,3.0,23.0,1.0,10.0,8,1.0,31.0,0.0,12.0,0.0,11.0,82.0,48.0,0.0,1.0,9,1.0,30.0,0.0,12.0,0.0,12.0,82.0,48.0,0.0,1.0,10,1.0,30.0,0.0,12.0,0.0,13.0,81.0,47.0,0.0,1.0,11,1.0,30.0,0.0,12.0,0.0,12.0,94.0,55.0,0.0,1.0,12,1.0,16.0,0.0,16.0,0.0,18.0,481.0,248.0,0.0,4.0,13,7.0,167.0,0.0,110.0,0.0,79.0,3538.0,9.0,0.0,0.0,14,1.0,15.0,0.0,19.0,0.0,15.0,345.0,201.0,0.0,3.0,15,1.0,32.0,0.0,17.0,0.0,16.0,342.0,193.0,0.0,4.0,16,1.0,31.0,0.0,14.0,0.0,13.0,335.0,193.0,0.0,1.0,17,1.0,31.0,0.0,14.0,0.0,12.0,357.0,211.0,0.0,2.0,18,1.0,31.0,0.0,16.0,0.0,13.0,346.0,202.0,0.0,1.0,19,1.0,31.0,0.0,15.0,0.0,12.0,353.0,200.0,0.0,1.0,20,2.0,56.0,0.0,22.0,0.0,22.0,612.0,355.0,1.0,6.0,21,2.0,49.0,0.0,25.0,0.0,23.0,592.0,341.0,0.0,1.0,22,3.0,66.0,0.0,23.0,0.0,24.0,592.0,350.0,0.0,1.0,23,2.0,55.0,0.0,21.0,0.0,23.0,555.0,320.0,1.0,6.0
0,1.0,8.0,2.0,18.0,2.0,19.0,65.0,385.0,1.0,11.0,1,1.0,8.0,1.0,17.0,2.0,18.0,482.0,301.0,0.0,2.0,2,1.0,8.0,1.0,15.0,2.0,19.0,45.0,339.0,1.0,7.0,3,0.0,3.0,2.0,20.0,2.0,20.0,19.0,151.0,3.0,28.0,4,1.0,8.0,3.0,24.0,2.0,19.0,3.0,27.0,3.0,21.0,5,2.0,30.0,1.0,21.0,1.0,21.0,609.0,330.0,0.0,4.0,6,113.0,1404.0,2.0,23.0,2.0,25.0,36.0,282.0,3.0,26.0,7,1.0,9.0,11.0,114.0,2.0,18.0,3.0,21.0,1.0,10.0,8,2.0,48.0,0.0,14.0,0.0,11.0,125.0,73.0,0.0,1.0,9,2.0,47.0,0.0,12.0,0.0,12.0,98.0,57.0,0.0,1.0,10,2.0,47.0,0.0,13.0,0.0,12.0,88.0,51.0,0.0,1.0,11,2.0,47.0,0.0,12.0,0.0,14.0,105.0,61.0,0.0,1.0,12,1.0,31.0,0.0,19.0,0.0,19.0,483.0,250.0,0.0,4.0,13,12.0,299.0,0.0,115.0,0.0,82.0,2819.0,7.0,0.0,0.0,14,1.0,29.0,0.0,16.0,0.0,18.0,333.0,198.0,0.0,3.0,15,2.0,48.0,0.0,19.0,0.0,18.0,403.0,232.0,0.0,4.0,16,2.0,48.0,0.0,16.0,0.0,15.0,282.0,166.0,0.0,0.0,17,2.0,47.0,0.0,18.0,0.0,14.0,294.0,172.0,0.0,2.0,18,2.0,47.0,0.0,14.0,0.0,14.0,291.0,171.0,0.0,1.0,19,2.0,47.0,0.0,17.0,0.0,16.0,301.0,175.0,0.0,1.0,20,7.0,153.0,0.0,26.0,0.0,30.0,575.0,337.0,1.0,6.0,21,3.0,60.0,0.0,23.0,0.0,24.0,490.0,283.0,0.0,1.0,22,3.0,75.0,0.0,25.0,0.0,26.0,561.0,327.0,0.0,1.0,23,7.0,152.0,0.0,28.0,0.0,28.0,567.0,333.0,1.0,6.0
0,1.0,8.0,2.0,20.0,2.0,19.0,69.0,365.0,1.0,11.0,1,1.0,8.0,2.0,20.0,2.0,20.0,499.0,308.0,0.0,2.0,2,1.0,8.0,1.0,17.0,2.0,19.0,42.0,335.0,1.0,7.0,3,0.0,3.0,2.0,18.0,2.0,20.0,15.0,119.0,3.0,28.0,4,1.0,8.0,2.0,21.0,2.0,21.0,3.0,25.0,3.0,21.0,5,2.0,29.0,1.0,21.0,1.0,19.0,712.0,402.0,0.0,4.0,6,113.0,1403.0,2.0,24.0,2.0,22.0,60.0,507.0,3.0,26.0,7,1.0,9.0,9.0,100.0,2.0,21.0,3.0,23.0,1.0,10.0,8,2.0,47.0,0.0,12.0,0.0,11.0,123.0,71.0,0.0,1.0,9,2.0,46.0,0.0,15.0,0.0,12.0,107.0,62.0,0.0,1.0,10,2.0,47.0,0.0,12.0,0.0,12.0,101.0,59.0,0.0,1.0,11,2.0,46.0,0.0,13.0,0.0,10.0,113.0,65.0,0.0,1.0,12,1.0,30.0,0.0,19.0,0.0,18.0,498.0,252.0,0.0,4.0,13,12.0,296.0,0.0,114.0,0.0,88.0,4098.0,11.0,0.0,0.0,14,1.0,28.0,0.0,20.0,0.0,18.0,317.0,184.0,0.0,3.0,15,2.0,48.0,0.0,20.0,0.0,17.0,361.0,202.0,0.0,4.0,16,2.0,48.0,0.0,16.0,0.0,14.0,316.0,180.0,0.0,0.0,17,2.0,47.0,0.0,17.0,0.0,13.0,266.0,153.0,0.0,2.0,18,2.0,47.0,0.0,14.0,0.0,16.0,300.0,174.0,0.0,1.0,19,2.0,47.0,0.0,16.0,0.0,14.0,293.0,171.0,0.0,1.0,20,7.0,151.0,0.0,27.0,0.0,30.0,559.0,319.0,1.0,6.0,21,3.0,60.0,0.0,23.0,0.0,24.0,468.0,275.0,0.0,1.0,22,3.0,75.0,0.0,20.0,0.0,23.0,504.0,292.0,0.0,1.0,23,7.0,149.0,0.0,26.0,0.0,28.0,589.0,347.0,1.0,6.0
0,1.0,8.0,2.0,19.0,2.0,20.0,60.0,347.0,1.0,11.0,1,1.0,8.0,1.0,17.0,2.0,19.0,568.0,342.0,0.0,1.0,2,1.0,8.0,1.0,17.0,2.0,20.0,53.0,415.0,1.0,7.0,3,0.0,3.0,2.0,17.0,2.0,20.0,13.0,102.0,3.0,28.0,4,1.0,8.0,2.0,21.0,3.0,23.0,4.0,32.0,2.0,21.0,5,1.0,26.0,1.0,19.0,1.0,20.0,1007.0,564.0,0.0,4.0,6,117.0,1457.0,2.0,21.0,2.0,23.0,48.0,394.0,3.0,26.0,7,1.0,9.0,10.0,113.0,2.0,22.0,3.0,22.0,1.0,10.0,8,2.0,43.0,0.0,13.0,0.0,12.0,130.0,76.0,0.0,1.0,9,1.0,42.0,0.0,13.0,0.0,12.0,142.0,83.0,0.0,1.0,10,1.0,43.0,0.0,13.0,0.0,12.0,105.0,61.0,0.0,1.0,11,1.0,42.0,0.0,12.0,0.0,12.0,111.0,65.0,0.0,1.0,12,1.0,27.0,0.0,17.0,0.0,18.0,313.0,166.0,0.0,4.0,13,11.0,263.0,0.0,114.0,0.0,80.0,3568.0,9.0,0.0,0.0,14,1.0,25.0,0.0,19.0,0.0,15.0,269.0,158.0,0.0,3.0,15,2.0,44.0,0.0,21.0,0.0,18.0,335.0,197.0,0.0,4.0,16,2.0,44.0,0.0,13.0,0.0,15.0,409.0,234.0,0.0,1.0,17,2.0,43.0,0.0,14.0,0.0,14.0,338.0,198.0,0.0,2.0,18,1.0,43.0,0.0,16.0,0.0,16.0,360.0,205.0,0.0,1.0,19,2.0,43.0,0.0,14.0,0.0,14.0,392.0,226.0,0.0,1.0,20,6.0,131.0,0.0,25.0,0.0,23.0,530.0,309.0,1.0,6.0,21,3.0,62.0,0.0,19.0,0.0,25.0,651.0,369.0,0.0,1.0,22,4.0,79.0,0.0,20.0,0.0,31.0,490.0,285.0,0.0,1.0,23,6.0,129.0,0.0,25.0,0.0,26.0,510.0,297.0,1.0,6.0
0,1.0,8.0,2.0,18.0,1.0,17.0,65.0,380.0,1.0,11.0,1,1.0,8.0,1.0,16.0,2.0,19.0,1205.0,779.0,0.0,1.0,2,1.0,8.0,1.0,18.0,2.0,21.0,39.0,303.0,1.0,7.0,3,0.0,3.0,2.0,16.0,2.0,20.0,17.0,137.0,3.0,28.0,4,1.0,8.0,2.0,21.0,2.0,20.0,4.0,30.0,2.0,21.0,5,1.0,26.0,1.0,23.0,1.0,21.0,921.0,524.0,0.0,4.0,6,119.0,1482.0,2.0,25.0,5.0,59.0,39.0,304.0,3.0,26.0,7,1.0,9.0,9.0,99.0,2.0,18.0,3.0,22.0,1.0,10.0,8,1.0,43.0,0.0,13.0,0.0,11.0,162.0,95.0,0.0,1.0,9,1.0,42.0,0.0,15.0,0.0,10.0,135.0,79.0,0.0,1.0,10,1.0,42.0,0.0,11.0,0.0,12.0,136.0,79.0,0.0,1.0,11,1.0,41.0,0.0,12.0,0.0,11.0,147.0,83.0,0.0,1.0,12,1.0,27.0,0.0,15.0,0.0,19.0,304.0,157.0,0.0,4.0,13,11.0,260.0,0.0,112.0,0.0,85.0,3917.0,10.0,0.0,0.0,14,1.0,24.0,0.0,20.0,0.0,16.0,241.0,140.0,0.0,4.0,15,2.0,43.0,0.0,18.0,0.0,20.0,260.0,154.0,0.0,4.0,16,1.0,43.0,0.0,15.0,0.0,15.0,320.0,187.0,0.0,1.0,17,1.0,42.0,0.0,16.0,0.0,14.0,305.0,178.0,0.0,2.0,18,1.0,42.0,0.0,15.0,0.0,14.0,339.0,194.0,0.0,1.0,19,1.0,42.0,0.0,16.0,0.0,15.0,325.0,186.0,0.0,1.0,20,6.0,126.0,0.0,27.0,0.0,27.0,500.0,296.0,1.0,6.0,21,2.0,43.0,0.0,20.0,0.0,27.0,505.0,289.0,0.0,0.0,22,2.0,43.0,0.0,24.0,0.0,25.0,533.0,306.0,0.0,0.0,23,6.0,124.0,0.0,25.0,0.0,26.0,468.0,279.0,1.0,6.0
0,1.0,8.0,2.0,18.0,1.0,17.0,64.0,353.0,1.0,11.0,1,1.0,8.0,1.0,16.0,2.0,17.0,708.0,453.0,0.0,1.0,2,1.0,8.0,1.0,17.0,2.0,20.0,54.0,420.0,1.0,7.0,3,0.0,3.0,2.0,20.0,2.0,20.0,3.0,26.0,3.0,28.0,4,1.0,8.0,2.0,21.0,2.0,20.0,3.0,25.0,3.0,21.0,5,1.0,27.0,1.0,20.0,1.0,19.0,976.0,541.0,0.0,4.0,6,109.0,1348.0,2.0,20.0,2.0,22.0,47.0,378.0,3.0,25.0,7,1.0,9.0,9.0,99.0,2.0,19.0,3.0,23.0,1.0,10.0,8,2.0,44.0,0.0,14.0,0.0,11.0,134.0,78.0,0.0,1.0,9,2.0,44.0,0.0,12.0,0.0,12.0,127.0,74.0,0.0,1.0,10,2.0,44.0,0.0,13.0,0.0,12.0,117.0,69.0,0.0,1.0,11,1.0,43.0,0.0,13.0,0.0,12.0,126.0,73.0,0.0,1.0,12,1.0,28.0,0.0,18.0,0.0,18.0,368.0,195.0,0.0,4.0,13,11.0,273.0,0.0,113.0,0.0,84.0,3507.0,9.0,0.0,0.0,14,1.0,26.0,0.0,18.0,0.0,17.0,241.0,139.0,0.0,3.0,15,2.0,45.0,0.0,19.0,0.0,20.0,309.0,177.0,0.0,4.0,16,2.0,44.0,0.0,15.0,0.0,14.0,370.0,214.0,0.0,0.0,17,2.0,43.0,0.0,16.0,0.0,16.0,371.0,214.0,0.0,2.0,18,2.0,43.0,0.0,14.0,0.0,14.0,352.0,203.0,0.0,1.0,19,2.0,44.0,0.0,16.0,0.0,16.0,380.0,220.0,0.0,1.0,20,6.0,133.0,0.0,25.0,0.0,28.0,523.0,301.0,1.0,6.0,21,2.0,44.0,0.0,21.0,0.0,25.0,626.0,367.0,0.0,0.0,22,2.0,44.0,0.0,22.0,0.0,23.0,609.0,338.0,0.0,0.0,23,6.0,132.0,0.0,26.0,0.0,28.0,571.0,333.0,1.0,6.0
0,1.0,8.0,2.0,21.0,1.0,17.0,62.0,354.0,1.0,11.0,1,1.0,8.0,1.0,16.0,2.0,18.0,1610.0,1035.0,0.0,1.0,2,1.0,8.0,1.0,18.0,1.0,17.0,49.0,359.0,1.0,7.0,3,0.0,3.0,2.0,18.0,2.0,21.0,18.0,144.0,3.0,28.0,4,1.0,8.0,3.0,22.0,2.0,21.0,4.0,29.0,2.0,21.0,5,1.0,27.0,1.0,19.0,1.0,21.0,688.0,394.0,0.0,4.0,6,115.0,1423.0,2.0,21.0,2.0,22.0,41.0,323.0,3.0,25.0,7,1.0,9.0,12.0,124.0,2.0,22.0,3.0,24.0,1.0,10.0,8,2.0,44.0,0.0,13.0,0.0,13.0,146.0,85.0,0.0,1.0,9,2.0,44.0,0.0,12.0,0.0,11.0,143.0,84.0,0.0,1.0,10,2.0,44.0,0.0,13.0,0.0,11.0,137.0,80.0,0.0,1.0,11,2.0,43.0,0.0,12.0,0.0,12.0,134.0,78.0,0.0,1.0,12,1.0,28.0,0.0,18.0,0.0,18.0,341.0,180.0,0.0,4.0,13,11.0,271.0,0.0,112.0,0.0,82.0,3599.0,9.0,0.0,0.0,14,1.0,26.0,0.0,17.0,0.0,18.0,290.0,164.0,0.0,3.0,15,2.0,45.0,0.0,17.0,0.0,16.0,310.0,180.0,0.0,4.0,16,2.0,45.0,0.0,16.0,0.0,16.0,266.0,158.0,0.0,0.0,17,2.0,44.0,0.0,18.0,0.0,15.0,307.0,177.0,0.0,2.0,18,2.0,44.0,0.0,17.0,0.0,14.0,315.0,178.0,0.0,1.0,19,2.0,44.0,0.0,17.0,0.0,14.0,304.0,176.0,0.0,1.0,20,6.0,136.0,0.0,24.0,0.0,27.0,533.0,313.0,1.0,6.0,21,3.0,60.0,0.0,23.0,0.0,27.0,546.0,304.0,0.0,1.0,22,4.0,77.0,0.0,24.0,0.0,22.0,534.0,303.0,0.0,1.0,23,6.0,134.0,0.0,25.0,0.0,27.0,480.0,280.0,1.0,6.0
